Author,Comment,Timestamp
@Shinuredhu,But what when people blame you for things that you didn't in front of you to other people.,2024-11-13T10:06:31Z
@MivaMiva24,what I needed right now👍,2024-11-13T08:43:52Z
@SednaAjaegbu,I love your perspective ❤,2024-11-12T03:52:23Z
@tutushakura,Kamala Harris needs to watch this,2024-11-11T16:57:43Z
@dianaember-qq8pq,Anybody from India ?,2024-11-10T12:47:23Z
@RNMSW,Me,2024-11-10T05:14:58Z
@MinyazavutFrancis,Bro took it personal to not take things personally,2024-11-09T21:48:42Z
@ReflectionBeyondTime,"I love the idea of self-motivation discussed here! In your experience, what has been the most powerful self-motivation technique? I recently explored this on my channel and found that self-reflection plays a big part for me.""",2024-11-08T18:14:17Z
@AbhishekGupta-c6v,You will always Keep your value🙂🙂,2024-11-08T07:12:36Z
@toracykan7799,❤,2024-11-08T05:04:18Z
@yaliofek4384,wow imazing!,2024-11-07T22:37:32Z
@abofade103,It's the most beautiful vedio that I watch in this channel.,2024-11-07T18:38:47Z
@Plum0401,Thanks for letting me see this.,2024-11-07T11:59:06Z
@TejaswiniAnand-y2e,Much needed✨,2024-11-07T09:50:47Z
@mohamedsharafath8567,Found it at the perfect time...,2024-11-06T18:20:47Z
@jayashreeshah9123,"Its excellent speech really very proud of u , ur parents n also grand parents  it's excellent tools to overcome today's stress  it's amezing speech by little Arya!",2024-11-06T16:22:27Z
@niya1761,I really don't get what he means it's not about me,2024-11-06T02:23:33Z
@Blxvkm,Ego can easily make nothing into something .  Sometimes it’s about healing a deeper wound,2024-11-05T19:33:32Z
@sonalisamarasinghe9131,But we are not always responsible for making everyone happy . We all have limitations in  our tolerance.,2024-11-05T16:41:21Z
@the_terrific_trio,That slow driving incident happens with me every day 😭😭,2024-11-05T14:59:36Z
@prajktatakalkar7440,"Much needed , thank you ❤❤",2024-11-05T09:11:46Z
@hauwaahmed2419,Who’s watching this in 2024😂,2024-11-04T16:45:17Z
@piyurathnayake5433,👏🏻👏🏻👏🏻👏🏻,2024-11-04T04:43:48Z
@DenisseOrtiz-zh6fs,"❤❤❤❤love it, it make me cry",2024-11-04T02:07:38Z
@hramira,the last message was THE BEST.,2024-11-03T04:10:21Z
@naz.mo03,make sence,2024-11-02T16:08:29Z
@augunoink4115,What a powerful speech and its timeless. Remind me whenever you watch this,2024-11-02T15:11:57Z
@pavithradesu,"This is really a wonderful talk 



Thanks 🙏",2024-11-02T08:43:49Z
@kanimozhir1281,There should be a subject on personal development and financial awareness before finishing school,2024-11-01T20:12:58Z
@alakhader91,Last message was perfect,2024-11-01T10:41:41Z
@sei116-ol3kt,One of the best TED Talks ever!,2024-11-01T10:38:56Z
@UClip-o1e,I take things personally whatever I do. And I don't know how not to take seriously. I have been watched this video and I don't have had any clear answer. What should I do?,2024-11-01T06:24:59Z
@MaryEtim-sf9jq,Fact💯,2024-10-31T18:25:01Z
@shafaqanwar,It's fantastic...more than my expectations 😊,2024-10-31T13:26:55Z
@22_imperialz,this is crazy dawg i am definetly not vibing to this,2024-10-30T18:43:18Z
@pinkfrappe_,But did he give the guy the 20 euros?,2024-10-30T17:31:31Z
@ansthesia-q8l,Thankyou,2024-10-30T16:20:40Z
@elizabethhawa2015,I needed to hear this 😊,2024-10-30T06:12:42Z
@gloriascot542,"I tried all possible means to get rid of this virus no medical doctors was able to cure me, one faithful day when I was online luckily I found a traditional herbalist healer everyone testifying of his great work on how he has been curing people from all sorts diseases I quickly picked up his number and I contacted him. He truly treated me with his healing herbs in just one month and I got cured totally. I am sharing this testimony because ever since I got cured with Dr kuriama herbal healing medicine I'm perfectly OK with my health, Contact him for help anyone with similar health challenges via his youtube handle Dr Kuriama Herbalhome on youtube",2024-10-29T17:48:59Z
@fareehawaseem1970,Last message was awsum one... 👌,2024-10-29T17:44:32Z
@julieanneyumul888,thanks for the reminder.,2024-10-29T07:47:24Z
@wisdomawoke9379,Just wanna be happy,2024-10-28T21:11:24Z
@Ceeony,That’s so true !,2024-10-28T21:04:12Z
@ДүүрэнбилэгХуягаа,Woow listening to,2024-10-28T13:19:35Z
@shankirbeybaynosa5713,"I realized how much i take things personally yet i still see the whole story, into my account.",2024-10-27T11:06:55Z
@dushyantyadav6657,👏🏻✨,2024-10-27T03:03:49Z
@UnknownbutKnow-b4h,One of the best lesson ❤❤❤❤,2024-10-26T22:52:54Z
@ShahjahnAfridi,You must follow this channel because it helps you,2024-10-26T03:32:36Z
@ShahjahnAfridi,When I watch this videos really my speaking and listening improved ❤,2024-10-26T03:31:42Z
@TinaKantiano,Loved this! There is a hi pitched sound in the background. Any way to remove it?,2024-10-25T20:21:30Z
@UnPeuDeTourisme,The analogy at the end is simply powerful. Thank you.,2024-10-25T12:01:49Z
@FizzyArthur1,You're too good,2024-10-24T16:16:26Z
@FizzyArthur1,12:05 you're great,2024-10-24T16:07:56Z
@bigbrown861,What is that noise in the bg?,2024-10-24T14:55:19Z
@alhenkaaah,20euuuu??? :((((,2024-10-24T03:46:43Z
@mariaplett8826,Last part made me cry 🥺 thank you Frederik Imbo for your speech 🙏,2024-10-23T20:45:53Z
@ChandrakalaGolla-rk5cs,On the topic of night dreams i don't want these dreams at night please give a solution for this.i expecting a class of suggestions on this topic,2024-10-23T16:20:45Z
@VictoriaSusantoputriAHelza,great !,2024-10-23T15:32:35Z
@almaisaks,How not to take things personally?,2024-10-23T08:29:51Z
@Umi-s7f,"Whatever they do or say, you will always keep your value. This sentence gets me.",2024-10-23T00:42:26Z
@maliahkhatoon3541,I choose Happiness over being Right,2024-10-23T00:03:04Z
@maliahkhatoon3541,On Point,2024-10-23T00:02:29Z
@sofiacollazo7055,I Love Fredrick god bless Fredrick,2024-10-22T23:55:03Z
@midouahmed8078,🫡,2024-10-22T16:56:24Z
@The_muscular_gemini,I want to share thise video to my teacher 😂,2024-10-22T15:26:54Z
@muneebazahir7948,A hand of applause for such a life saving speech. This is exactly what I needed to hear !,2024-10-22T13:42:18Z
@LiveWellNowTV,The message I didn’t know I needed! Like this so that I can come back to it randomly. Thanks guys ❤,2024-10-21T04:08:55Z
@leahmaepalacio966,I’m relieved and also glad that I have found this youtube video .Its helping me thank you sir! Huge respect,2024-10-20T15:12:00Z
@topsellingproject,"The last part that he say abt “Value” is Powerful 💪💪💪🤩🤩🤩
It’s true, it’s up to us to create our own Value!",2024-10-20T08:26:48Z
@josephkerketta7891,Accurate and inspiring,2024-10-20T07:50:19Z
@Akiraa18__,"Beautifully explained sir ,will definitely try to implement this .",2024-10-20T06:42:03Z
@faisalshahzad2113,Love it when he say always keep your value whatever you are ❤,2024-10-20T00:03:18Z
@qoripatricia8103,"It make me relief, thank you",2024-10-19T11:52:18Z
@Flix-shorts_,But human behaviors is made like this to take thing personally isn't it.,2024-10-18T14:18:59Z
@szubair11,That's very helpful sir...love it,2024-10-17T11:50:04Z
@Parham.p,wow such a great speech,2024-10-17T06:15:21Z
@SupriyaParajuli-j9b,Me myself and i 🙂‍↕️,2024-10-16T15:51:47Z
@tammieadams7933,love that last line especially.,2024-10-16T05:05:26Z
@ttokvily,thankyousomuch ❤,2024-10-15T19:52:45Z
@bibbidi_bobbidi_bacons,ARE YOU BLIND?!,2024-10-15T14:21:28Z
@hddjuychgdh6384,"Speak up, shift your attention from me to we",2024-10-14T19:55:12Z
@AmatullahAbderoef,We have this in Islam. Our Prophetﷺ told us to make up to 70 excuses for someone,2024-10-14T19:44:28Z
@shieri.fuyusaki,I need “personal”time…………,2024-10-14T16:00:15Z
@伊波_123,Now this is just brilliant.,2024-10-14T12:10:42Z
@Dr.Ami_Brighton,This is awesome!,2024-10-14T12:06:33Z
@suyashrajpoot1216,"How not to take things personally:
1. It is not about me.
2. If it is about me than,  I will take stand for me.
seems practical!!",2024-10-13T20:00:57Z
@gatolokichotorres9364,"An excellent book that talks about this is ""The four agreements"" It's my favorite book. I highly recommend it 🫂💕",2024-10-13T19:41:41Z
@akshatroy7596,one of the best ted talks i have ever heard,2024-10-13T06:36:44Z
@SantosRBGAL,❤❤❤,2024-10-13T06:06:22Z
@NAMRATAPRASAD-g7k,PROBABLY THIS WAS THE BEST OF TED TALKS I'VE EVER HEARD.,2024-10-12T09:14:54Z
@marbelyanielkagarciaurroz9632,Very helpful,2024-10-12T05:15:20Z
@guljas914,all the germs on that 20 euros and he put it in his mouth,2024-10-11T18:30:36Z
@fataneamani6185,❤❤❤,2024-10-11T10:13:31Z
@ananalassad4538,WHAT A WONDERFUL SPEECH,2024-10-11T07:32:05Z
@kotnilaila2443,You will keep your value; no matter what they think of you.,2024-10-09T21:51:59Z
@kotnilaila2443,"In our Muslim culture, we are urged to find at least 77 reasons to other's misbehaviour.",2024-10-09T21:35:14Z
@MadihaNawaz-i3n,"One of my bad habits is that I take things very personally. I know this isn’t good; if someone doesn’t reply with the same energy when I ask a question, I feel affected. I’m working on it, and, insha’Allah, I will improve myself.

Another issue I’ve identified is that I give too much attention to everyone I talk to. I talk a lot, am easily convinced by others, and am always ready to help. As a result, I sometimes lose my value in their eyes. I’ve learned that it’s important to first respect and value yourself. By doing this, you won’t need others’ support to survive in the world. Love yourself first and don’t take things personally.",2024-10-09T16:34:50Z
@kristianolliviere9045,You are not an orange unless you're Donald Trump lol,2024-10-09T14:19:35Z
@kingtanlegends4278,"The last part, I ended up crying",2024-10-09T14:15:06Z
@NoahAlwakeel,great,2024-10-08T22:39:07Z
@habibailyas3703,Helped me. Thank you ❤,2024-10-08T20:34:25Z
@wellbodisalone,"When something is genuinely about us, it's important to reflect on it with empathy and speak up if needed.",2024-10-08T15:32:56Z
@saguinomiadekianneb.2662,❤,2024-10-08T10:24:43Z
@dee_fury,👏👏👏,2024-10-08T07:05:28Z
@mantaraymartin8035,"TED Talk Condensed.: ""Become a submissive doormat and you won't have issues with anyone"". My observation is that rude people often expect me to be polite (submissive) to them: to listen in full, and attentatively.  Sorry, but NO.",2024-10-08T02:24:28Z
@AdilZaur,❤,2024-10-07T17:41:49Z
@LongBongSilverOG,"Read: The 4 agreements by Don Ruiz.
Agreement 1. Be impeccable with your word. 
2. Don't take things personally. 
3. Don't make assumptions.
4. Always do your best.",2024-10-07T17:34:32Z
@the_khaleesi1,Am I the only person that is hearing some frequencies as of my ears are screaming???,2024-10-07T16:01:35Z
@ZakarAlanyan,"Frederik Imbo's talk was really helpful and interesting. I really liked his approach to dealing with criticism. It made me think again how I react in uncomfortable situations. What I found most impactful was his emphasis on understanding that people's actions are often a reflection of their own issues, not a personal attack. I have been in this kind of situations a lot where my parents or friends suddenly started to speak not that good, but it was because of their own life problems. This change in mindset is really important for us. Imbo’s personal stories and humor made his points easy to relate to. In my opinion we should be able to protect our emotions.",2024-10-06T18:18:07Z
@Adeniji_Oluwamayowa,I make space for understanding instead of irritation.,2024-10-06T15:48:57Z
@bouzianiabdellah,It s very helpful for teachers dealing with students behaviour,2024-10-06T10:58:37Z
@VincentAgumagu,Love your summery❤,2024-10-05T04:48:35Z
@swyft5353,The last segment of the video with the analogy was really well described,2024-10-05T02:57:41Z
@sahrahirsi1231,"Great speech, but could not focus because of the beeping sound in the background.",2024-10-04T22:13:04Z
@زينب-ي6ش4و,"A prefect presentation, i really loved all this words and i adore it , and i will be self confidence too if i did apply it on myself ❤",2024-10-04T19:46:11Z
@techbegin2717,I love to watch tedx because every episode of tedx increase my confidence day by day ❤,2024-10-04T17:54:46Z
@soye_shin9927,Thank you for this wonderful video I learned an important lesson to not take everything personally!😁,2024-10-04T07:49:38Z
@Hedonist-gba,❤❤❤bravo,2024-10-04T07:05:14Z
@divyanshukumar4757,you will always keep your value ❤,2024-10-04T05:00:31Z
@pelicansareunderrated,"yea but what IF they are actually talking about your or what if you ARE doing something wrong. 

There’s that other thing that I think should have been addressed",2024-10-03T23:35:21Z
@akhiltej777,Man I feel so relieved after watching this 🤝🏻 especially the ending.... Thanks for reminding me of self worth with an example,2024-10-03T00:54:12Z
@QamaruddinKhan-k8u,I am pleased to mention here that the same strategy has been already recommended in The Holy Quran Surah Al Hujrat verse 12 and so that's 1400 years ago at the time it was revealed!,2024-10-02T17:57:38Z
@adrineyanukhyan3121,"Such a powerful video!!!!. We genuinely need to keep our values, no matter what people say. I used to take criticism too personally and let it shape my self-worth, which caused a lot of unnecessary stress. Over time, I've learned that other people's opinions often reflect their issues, not mine.",2024-10-02T07:54:06Z
